Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days,Experience_Level,BMI,Calories_Burned
56,Male,52.05761120295551,1.9770165637925203,179,140,86,1.178876137943714,HIIT,33.414255451770984,2.183023439051993,2,3,13.318754680076031,469.867939652673
50,Female,77.68606188943107,1.8606967255531441,160,152,79,1.290537806408325,Cardio,17.708803041904968,1.0038532765804042,4,2,22.43840175741046,422.8110072513977
18,Male,92.433209949282,1.9314402514562061,141,143,82,2.6124271341002534,Yoga,31.73852922148046,1.3604777762068658,5,1,24.77795610903024,682.9383128419004
44,Male,91.8406495679105,1.5010519215879417,176,125,59,1.6908058805172608,Cardio,29.102389664471982,2.603663634268117,6,1,40.760876767006955,559.3286103431676
30,Male,105.50692662239422,1.8587860623657972,145,146,86,2.1743861280456196,Strength,16.195311072672673,3.025389657533259,6,1,30.536703877689718,643.5246810505271
58,Male,95.8506537182476,1.9147937784326252,183,133,61,1.5059326268061692,HIIT,10.908518707906062,2.2523448516893874,2,2,26.142737598152166,560.1009603915606
20,Female,119.44933214384706,1.5202793687723406,157,122,79,1.2450171429843886,Cardio,12.54618162855957,3.1920370345851707,6,2,51.68171563694639,412.19393148643377
56,Female,69.86981700260515,1.9357988636441152,169,130,76,2.0636951510616535,Strength,28.212348346186005,2.5655868859965363,4,3,18.64529008852914,576.090861784818
23,Female,75.1405720766362,1.628347114155023,161,149,88,0.8871439351970531,HIIT,14.991743451016166,1.2225285867829365,2,1,28.338738882717227,299.34683800975756
25,Male,76.86930063074574,1.8326460509890277,193,119,58,1.4324995889171575,Strength,19.281773012634844,1.5760487529038465,4,1,22.887362016918384,400.0352435419976
44,Male,82.60689649141739,1.9001774395117033,172,111,70,1.0225925934648057,Cardio,22.54247915016062,3.5199946697318287,2,3,22.8785233977328,341.4578164501452
26,Male,108.51986446468466,1.8313322565296777,169,122,61,2.2394874173518637,Strength,28.13670421125407,3.1747382398733186,6,1,32.35749946546978,614.517068788136
54,Female,66.50544657714468,1.5461423960366285,156,103,78,2.860522095865269,Yoga,12.830780581478134,3.684285961037485,2,3,27.820071140645872,763.3765046322084
50,Male,104.32001449248006,1.7981607594301843,182,122,82,2.988777420039666,HIIT,20.159160131936538,1.3526717473628098,3,3,32.26343522837005,874.4543897752264
59,Female,78.37171281600203,1.7747918283610717,171,147,64,1.625692026103977,Strength,22.126822728567383,3.9706676038452215,5,1,24.88080901011201,393.911136599796
61,Female,92.12987685634059,1.9501606340371358,181,154,51,1.1313259740911112,Cardio,23.520676599288493,1.6282201418498008,6,2,24.22477319424215,378.32375542327156
41,Female,94.27783732584143,1.7021198648221045,190,147,88,1.6070734259608104,HIIT,30.459016034880417,1.035339628859926,5,2,32.54088282535994,556.4326275816192
32,Female,76.09940460322541,1.660540548543525,153,100,67,2.6181735249068097,Yoga,14.291954876080423,3.9922688171606624,6,2,27.598297303947497,680.858063218553
49,Female,85.88306436440635,1.8749253822182332,197,153,52,1.0150141963800996,HIIT,30.195786295665556,1.8432216563353394,5,2,24.430905003561765,400.5844942776201
49,Female,78.9121822253388,1.7063376630416984,149,124,56,2.8802391291323093,Yoga,27.321960692416305,3.0040583575376796,3,1,27.10279622467085,777.8966089346372
41,Male,54.83929503306336,1.8230480875025314,186,101,67,1.3546644219953774,HIIT,23.89677035497398,1.5300469425289156,5,3,16.500443387069133,388.65482178179917
58,Male,80.60157721717786,1.8232250450623035,199,129,87,2.9645091486257624,Strength,27.488196760064298,2.7406855965974253,2,3,24.247277579573517,759.9661487010404
29,Female,56.817537478748655,1.9440195321800589,190,102,86,2.5965222188349055,Strength,20.30044347379141,3.712104959363678,5,1,15.034228923460105,586.9876202841749
56,Female,78.35145593562251,1.7993462011595487,175,157,82,2.521426335368476,Cardio,13.459939649203115,1.960543502285316,6,2,24.200124950704296,598.4155928468386
19,Male,91.50428798822473,1.7510768049809935,173,120,80,1.294761684433209,Yoga,26.644131006634183,3.0107619281330775,4,3,29.842215028785223,467.3453575515675
20,Female,90.55904295404505,1.5694356631982584,148,124,60,0.5219430298698237,Cardio,23.116807667140556,1.5637107663952494,5,1,36.76586514810191,222.72549809917288
54,Female,96.38348953058242,1.5578688033393526,181,119,53,1.4553322720649695,Strength,25.98437001356939,2.8743861961561756,5,1,39.71374881426432,397.8131587536962
34,Male,56.66830555682384,1.5771607826415397,167,148,67,1.2545234241567342,Yoga,18.44996952571225,2.0093510554525302,5,2,22.78181327968637,381.9675812938936
19,Female,95.64862718713064,1.5859242406635472,150,151,53,0.5934924760219933,Cardio,32.6716644334959,1.6336247757638551,6,1,38.02890902399893,286.43547417704434
19,Female,71.8503639687513,1.8189385463318168,153,121,83,1.7634131412648242,Cardio,24.684246714389424,1.9395461521109054,5,3,21.71665437466867,505.4808345094025
45,Female,77.93321622959778,1.8704906251372893,178,120,78,1.5075782782068416,Cardio,12.135062107271846,1.5365232055233982,6,3,22.274682777781674,507.56064013657914
40,Male,110.0590377745894,1.7649957614632092,194,132,73,2.0863911693538117,Cardio,21.245099767610718,3.7057483235136486,6,1,35.32957214205879,600.8667611248003
54,Male,50.63212828906852,1.9145088662727456,186,151,71,2.052965805485208,Cardio,28.908901368590858,2.1915606589513867,4,3,13.813744505187751,601.9803432165761
49,Male,91.18888433384238,1.9956316133668166,193,137,51,0.8018665897417003,Yoga,29.853364043306808,1.735837914923102,2,1,22.89713538825487,297.44437812729
50,Female,91.90997860700753,1.910006314559678,158,114,55,2.9424138653165564,Cardio,22.364926319093968,2.3452235230477987,6,3,25.193764121501495,794.9123123827396
18,Female,77.76618434404934,1.8474411868379796,193,157,74,0.9673285736036172,Yoga,32.368689270782525,1.9616085004194868,3,2,22.785026991463038,386.5063208860347
36,Male,66.59194999758353,1.7662463497185734,154,157,70,1.6131850619117614,Cardio,16.69171092985744,3.233257761439978,5,3,21.34613136757169,608.0409551488805
19,Female,66.42718267830858,1.724426535837354,167,145,65,1.7202938585843373,Strength,20.264967430956666,3.9136597356564833,3,2,22.338625067060672,539.185639934032
61,Female,111.85967687625268,1.5421961902722712,163,151,80,2.5326569930353005,Strength,32.464922764224255,2.3141009700929405,5,2,47.03209328608917,768.0405370589018
43,Female,80.94170616480002,1.6996843741973455,147,114,63,0.7480739902366169,Cardio,32.406417911789475,3.5831001999167214,4,1,28.017913554882536,311.81120124767403
49,Female,73.16225540924204,1.9550673183910672,182,145,88,1.5716106980213294,HIIT,27.14281922061702,2.6975892206788585,6,2,19.14095725098013,430.98236030256743
23,Female,81.41443016819821,1.9040113149532765,148,124,77,2.07125542559051,Strength,31.474513678055505,1.4717069952827004,2,3,22.45754805486563,586.2450564119187
49,Male,96.8573281021553,1.6080256825058437,186,120,81,1.0378890540601389,Yoga,12.219331673905817,3.0718682262440247,6,3,37.45816711778012,409.6016037109725
21,Female,60.20295977713262,1.733303892348608,172,123,77,2.068669746915182,Cardio,31.624874405194408,2.5403034913774603,5,2,20.03864809589081,615.6576448013993
28,Male,81.46036846496165,1.9083616012792723,172,156,58,2.8091620938741317,Yoga,18.015497663755667,2.95181956975631,2,1,22.36789067222219,823.7532528792358
34,Female,91.15190597772708,1.5336922773927613,158,157,71,2.9937953279316876,HIIT,14.458287810705407,3.6690622377149946,6,2,38.751569123244124,775.7276620308405
55,Male,116.40083483960036,1.6936962928343298,142,104,81,0.5811276919766892,Cardio,15.98424590855116,2.321303711968138,2,3,40.577475223596416,320.3887607294718
41,Female,67.67694474527934,1.9259206184369737,149,105,54,1.0889705706116937,Strength,20.449212700347175,3.703532869652067,5,3,18.24584491293926,435.62815057939775
22,Male,75.14755235413719,1.7019489320850618,179,148,72,1.2757677894792436,Yoga,16.27980011511168,3.252007042844965,4,2,25.94309525572888,438.2359586576227
51,Female,76.55510129456967,1.5388073223657204,186,142,54,1.4978152511124152,Strength,18.014189650412476,2.4658147776339545,4,2,32.32999571396394,563.6454397623909
23,Male,92.3876710351418,1.7712671842661258,181,147,81,1.1056428939619185,Strength,13.374462151791052,2.809666406973891,6,2,29.447326114216562,347.5330655493292
39,Female,74.97124371280012,1.9308712474591476,140,143,59,1.0087199863882814,Cardio,17.404419138974962,1.9767433975570343,3,3,20.10888935228069,447.530614907406
28,Male,87.34583477097868,1.7951427714765797,168,146,88,2.88638460604375,Yoga,24.30709536355003,3.9507918992163225,5,3,27.104675391385946,831.1605013160461
33,Female,104.72532308915206,1.6131395541071158,189,122,64,2.7963040069262948,HIIT,21.046342702276597,3.002053489151188,6,3,40.24461976262906,826.8253978455214
50,Male,99.37699158785425,1.6921198100686907,173,103,56,0.6174812525077937,Strength,18.66796903089778,1.1315405574898896,6,1,34.707523433181784,258.6873137366356
26,Male,81.24580525588098,1.725061680590966,190,126,78,1.3470325540121204,Cardio,28.66130322142785,1.9798657172440262,4,3,27.30182579358148,515.405474350656
23,Female,110.49513243719183,1.7896331769102634,152,117,52,1.5128713841960166,Cardio,32.33774928483295,2.8699433012771722,2,3,34.499682812089695,498.9648807458212
33,Female,89.0698174715704,1.8796755128763065,193,120,68,1.0975363366648585,HIIT,28.919730572559924,1.1689998333977194,5,1,25.20953266514516,319.97261255562745
46,Male,87.79340876515488,1.5494368088203176,140,127,59,2.072182242470439,Cardio,18.30001755294198,1.0716525739574283,2,1,36.56909172725631,512.5730023186901
20,Female,52.393143615741074,1.9448260165087832,173,134,77,2.1009518666106026,Strength,28.61105419593884,2.350072718583408,5,1,13.852014771668323,481.51683576121997
37,Male,119.06850862500131,1.5061548515080379,168,121,78,2.6262605708214926,Cardio,13.799504561851279,1.99807053907801,3,1,52.48771466919739,659.5184289010566
53,Male,58.60795659707387,1.6850261673371276,187,139,64,2.3521731709630447,Yoga,13.257949702282273,2.314895824099498,4,1,20.64159632503047,626.5130313439992
36,Male,66.17916386993527,1.5137101549863288,186,122,84,1.856433317414889,Yoga,18.640675925903974,1.7880799296400154,3,1,28.88256948833187,491.5696406137327
43,Female,53.618778606906886,1.6964871126726457,152,102,55,2.13396692511105,Strength,30.192559226101427,1.4941532408289429,6,2,18.6301257839286,575.1010793243412
20,Male,94.80020767858396,1.7629062994366618,187,139,61,1.1849719538575452,Yoga,16.158706181057546,3.067430070941013,4,2,30.50358118674809,487.33844548011785
36,Male,65.7290823880876,1.755840693290756,188,149,87,1.9826404749183941,HIIT,11.58133522246699,2.5437133488034016,6,2,21.32000731458292,552.7183087614378
37,Female,62.60073062309064,1.5828141735141328,192,109,62,1.7230681368747982,Cardio,13.292738380158877,1.6004626337481005,3,2,24.987312072462963,610.1288175887703
49,Female,56.198890895626896,1.8228702550478062,168,124,78,0.833361168290926,Strength,31.468624213239504,1.958768278779995,5,3,16.91282783791427,391.7338290555273
24,Female,57.231626998681094,1.522389225252334,178,151,68,1.1063606914574269,HIIT,25.84458211868219,2.7754237229899776,6,1,24.69361593705631,360.8416656620642
58,Female,90.9269490309812,1.8809534100662078,163,148,52,1.229233626803965,Cardio,16.330029084249418,1.2166880448174335,2,3,25.70020230392531,458.7300951650049
50,Male,98.17455061066168,1.973322216996773,165,107,57,2.810773917631395,HIIT,23.88239563320453,1.4423590277985388,5,1,25.211745297174417,646.4355609927675
57,Male,77.81652919250807,1.6698844135755588,156,154,57,1.0759665984647235,Strength,23.189490560633757,1.2197368123221703,5,1,27.90609279945586,376.0157360448436
56,Male,83.59279571144512,1.758619690857166,146,110,69,1.2231097570491705,Strength,26.385899461016532,3.436951998142357,3,3,27.028689368729484,326.3385426036298
35,Male,98.01774151880889,1.6894551390294072,152,104,53,1.4233853252235806,HIIT,15.829688860540408,3.2572276996360277,3,2,34.340875499186765,509.6742445675485
57,Female,51.216585312983575,1.50335519515203,144,157,70,2.1593568465634676,Cardio,31.61007467985994,3.2599387956377712,4,3,22.66143537391614,502.2491219683219
18,Male,72.6191459949195,1.692937251447558,165,144,52,0.7955959811803512,Yoga,17.734214052000322,3.1489760304280843,4,3,25.33782980392435,372.7163179019224
28,Male,118.11684236492425,1.8958601296306732,188,152,57,2.88486303123444,Yoga,27.35329134940592,3.0081562710096077,2,1,32.86239728477342,700.4315773631816
45,Female,90.60785607868277,1.797994421091741,142,154,72,2.6639280502369114,HIIT,10.403116159305373,2.430975746134525,5,1,28.027810645141354,666.2306054905416
42,Male,67.79572059282452,1.5506299573075795,146,136,65,1.9430401825223753,Strength,19.31642824735368,2.926834490521345,2,1,28.19589866594091,502.69830015476015
40,Male,86.52110326453493,1.9235697448468925,197,155,62,2.185094668562392,Cardio,18.79274544897021,1.1150846643639238,2,2,23.383320025549622,730.560791717843
48,Male,73.98574416846407,1.7655426724426215,188,158,52,0.54165117811054,Cardio,23.58711071457536,2.8643932679703537,3,3,23.7351296820614,276.560572432823
47,Male,87.25714921784095,1.920861680872338,178,144,58,1.3473619383711217,Strength,11.818406544429912,3.3336331166106317,2,3,23.648785066378604,534.0139395228509
59,Male,58.801905826465415,1.7901107593925147,192,137,63,2.489150576653605,Yoga,29.753284343152707,2.5010750811531706,2,2,18.349811041949188,724.8511597073208
52,Male,59.29002576734942,1.77984422241897,140,128,62,0.6937074344809647,Cardio,15.444520044189213,2.072539985281711,6,3,18.71619894006788,213.8650897677128
24,Female,60.0479653427575,1.5526295925985063,188,104,56,1.2057845855268006,HIIT,26.925945372050254,1.8322802044029374,4,3,24.909360476070184,383.61326143866717
33,Female,115.78738543487893,1.583679866569314,156,108,64,1.9632420708357783,Yoga,30.08030308110233,2.9284061504862473,4,1,46.16644742731176,611.1650615258801
43,Male,101.30292428389393,1.9860126282482955,182,158,56,1.1410325692473546,HIIT,24.046923906037826,3.0784035958897262,5,2,25.683722614095426,369.5193034554452
19,Male,61.36673262636246,1.6142433733773853,164,147,87,2.834944935361298,Yoga,28.522080168049637,3.6129027995876277,4,1,23.550220407321135,775.1861552176725
18,Female,63.1844358635921,1.988726058995184,198,101,83,0.827646577010726,Strength,26.54650780537514,2.0270022473829723,5,2,15.975710548961823,307.028204263887
29,Male,101.15806324096135,1.7659563532621316,142,100,71,2.4934858947694467,HIIT,18.88824492880019,3.3093169221567567,6,1,32.43699208110197,626.221344095986
22,Male,60.931469135452176,1.5678945235319686,154,139,73,1.7698717297660207,HIIT,30.221463475839133,2.684067472568014,4,3,24.786086631290246,559.1146611569119
54,Male,66.41929053343802,1.5496511013768464,168,159,86,2.37582693954989,Strength,17.3675342471382,3.6485094720342373,6,2,27.65835673281413,682.7036247532699
49,Female,117.43427829742794,1.60443203535287,192,150,50,1.2767883207786186,HIIT,24.28032294378793,2.583436324886862,4,2,45.6196798766071,416.29289406972555
26,Male,67.87145673099023,1.962818665012668,182,129,59,1.7862240057800969,Yoga,28.63494347853849,2.5528894851939015,4,1,17.616791415068896,481.35955286388753
58,Female,96.31426452598026,1.7070751121641135,171,110,65,2.642088374307941,Cardio,19.47389774531269,2.7336312443227273,6,2,33.05105685305584,713.1047278235887
52,Male,118.50419011803713,1.6977171339964572,165,127,57,1.667195247807761,Cardio,17.569190190435627,3.2479460654273034,2,3,41.115260203436065,563.1354365920712
36,Female,76.20077369978549,1.656603130535087,199,143,74,1.399299654775674,Strength,21.48365025432057,3.894071436485383,2,3,27.766582196326645,509.8215959322509
33,Female,51.226119360344356,1.5735309252832943,155,111,61,1.84038846563184,Yoga,30.44908735872884,1.220690062647297,2,3,20.689066315928795,506.5564005990961
20,Male,67.0903103295662,1.7439255985962032,164,138,74,2.2934068825909173,HIIT,33.24804407864162,1.1603038071730514,2,1,22.059918088440345,634.2414921721315
37,Female,108.16140339391939,1.5650238912555694,193,125,66,1.608908363746257,HIIT,23.627085321497255,3.8126510122220156,4,2,44.16013273191711,512.1861582206297
41,Male,110.52261851685256,1.9177401181911637,167,112,75,2.8471924378556825,Cardio,26.536655133091298,2.589626876554618,3,1,30.051880871230555,635.2647942458667
50,Female,103.79635551666539,1.6851984931376531,148,158,63,1.2373645601058552,HIIT,32.58184055597285,2.8447090437008082,6,3,36.549377171154234,459.20251393115484
41,Male,57.917687335360114,1.6874017838908981,195,107,85,1.6886590154228012,Cardio,12.46367128532356,2.4472708047841865,3,2,20.341089199420914,437.51542073681003
28,Male,105.68572601874823,1.7370032142415779,195,153,72,2.3923191483536037,Strength,15.801964446654125,1.2809723578224235,3,3,35.02797983352021,668.2877880315606
25,Female,114.3074457895453,1.7220638565828759,140,127,55,2.2228027262393955,HIIT,27.722500156289563,3.3042681352559997,5,2,38.545707116288135,609.4902616200801
53,Male,92.04266797823652,1.9974289865296608,168,157,54,2.6591026310428902,Yoga,30.59361154780749,3.2416739352657604,2,2,23.069942002492375,764.1154570322852
55,Male,115.86127494366454,1.7726905606091512,196,129,74,2.992022951702772,HIIT,31.425725708264448,1.935109964478436,4,1,36.86994068442481,728.1956153343839
57,Female,107.87872185983142,1.5441008518949353,161,108,67,1.567145821987724,Cardio,20.377679421373315,1.9187177356852012,2,2,45.246445487473714,495.0214195903574
37,Male,96.6880061893635,1.803438670788465,155,138,62,0.7778771994582796,Strength,12.23349755729667,3.5135241427165553,2,3,29.72828452089022,377.37757137888343
52,Male,90.40296656982237,1.57579214643494,180,130,63,0.5760397020199199,Cardio,20.9445369324905,1.2170717732239797,3,2,36.40699370651556,255.45680347356065
42,Female,74.40015670693793,1.515468822365671,190,157,77,2.317192265349429,HIIT,15.768364755176345,3.6433154450696974,5,3,32.3951382821334,668.99777488999
52,Female,61.15012116699636,1.9853710768386241,183,120,67,2.6850341782717893,Cardio,17.279911374915606,1.7699850696877433,2,1,15.513648258984796,706.8243574028016
42,Male,92.34677458833787,1.886769445767282,190,155,77,1.0517814648610466,Cardio,29.306688920937646,2.7789542432664818,6,3,25.94084160993629,448.0199956134325
46,Male,72.26780875326837,1.9900544962068833,193,146,76,0.8961200929747649,Strength,11.888177150647172,3.807982537005333,6,2,18.247986364949128,389.5993160416399
35,Female,110.65070672693517,1.7389392240111212,180,133,81,0.6555127288142275,Yoga,30.689530437017552,3.034367504609939,2,3,36.59193575736991,416.45272632170213
63,Female,119.53358561510399,1.766128765574488,146,154,58,2.556757304293016,HIIT,20.691727145604226,2.24328943740111,3,3,38.32173990272128,776.065106375059
35,Male,102.66994338309007,1.584168477959565,153,130,89,1.2784548497314607,Strength,24.90159827751488,3.0686026267162454,3,2,40.91104639934615,344.991498293571
19,Female,56.33371867009355,1.6234537133337927,168,151,81,1.5042422318994413,Yoga,12.241305780891976,2.0319389089491104,4,3,21.37413749846301,523.3451915207177
52,Male,70.20799168714467,1.9192746074514142,158,124,69,1.7568754790240309,Cardio,18.433976958931993,1.8317752490475585,5,2,19.059535627006923,484.7735200646998
33,Male,57.63767422360248,1.678092823558797,158,111,77,2.598633085523877,Yoga,12.242522975371145,3.990049833804039,3,1,20.467956615185074,727.8605847167847
58,Male,95.5358153454201,1.9134074868982096,141,100,82,2.1270830539037124,Cardio,34.03859307202774,3.2523706935393633,4,3,26.094638002710656,633.1479888341613
53,Male,103.56336051890493,1.854506862143516,180,154,53,2.0376615746445284,Cardio,30.18154123315626,2.934159932145453,6,1,30.112668629641373,552.6420803147308
50,Male,114.79723816164983,1.5885854626359328,184,121,83,0.9391802498897768,Strength,21.490818858911506,2.0658689296579564,6,3,45.48940662987004,430.3602655308398
21,Female,80.67206424883913,1.7537231830598712,154,139,52,1.7829747292745743,Cardio,15.590063708091778,1.1474824874651444,6,3,26.23016869379296,572.6705231276898
50,Female,113.0962954711911,1.8386936607593585,142,136,75,2.2884525429466382,Strength,33.33637763124631,1.093170628105467,2,1,33.45258031758618,537.1407906389329
31,Female,111.45238113289292,1.6175186074019126,150,146,57,2.9331522075762293,Yoga,18.614914893174294,2.6625437663463964,5,3,42.59815414368642,862.309671144328
38,Female,72.2037001735779,1.9153442552600384,192,100,55,1.0035157730333806,Yoga,14.024610792184369,3.286098163117153,4,3,19.681843185826096,356.5280089901112
37,Male,110.82304378783996,1.7724138287725935,185,100,65,0.5238583826680666,Cardio,24.07910971134887,2.6121375713315653,5,1,35.27766358092384,311.2141130662337
25,Male,76.29705763172086,1.5826210252213015,169,156,73,0.6882535839961743,Strength,33.5943530086204,3.5223552158173437,2,3,30.46168534483372,354.3777064079048
24,Male,70.78084921921965,1.7914922130823012,196,141,88,1.439631162954948,Cardio,10.095757262508064,1.100279599279665,4,2,22.05392632200813,538.0813313923729
20,Male,95.43522611560752,1.999856902077957,179,153,79,2.5513616193649677,Strength,15.95312108134997,2.10025622927782,4,3,23.862221040991408,761.6348444260881
34,Female,72.98668595195568,1.5752607458317067,157,141,62,0.5178552044206126,Strength,33.461191010260194,1.7112111735225342,3,3,29.412960699613627,361.5705523248969
50,Male,94.1146123830401,1.908378465059764,190,120,54,1.6418264822146007,Strength,14.277149171429052,2.341818904471366,5,3,25.84211433328648,506.83162811029865
29,Male,92.68822638490862,1.603654501593779,187,114,74,1.3230765383534864,Yoga,12.831086290995497,1.2171291795823675,5,1,36.0415082184676,419.8097298904763
39,Female,89.44072491439212,1.8911941647300436,141,116,69,0.631204275249319,Strength,24.254680394995113,3.8623949247132177,3,2,25.00708510534558,207.44947830645657
39,Female,76.62937929629584,1.8672889615607067,171,121,67,1.6255907166815433,Yoga,31.546095582370747,1.6697662032080829,6,2,21.97719430903865,483.88098784070445
63,Female,88.39498051560338,1.6502446928002161,147,137,67,1.136871768341797,Strength,21.927745442348154,3.7669233264507542,2,3,32.458684529294636,366.9452668296083
47,Female,91.75398324897951,1.662911558782225,161,134,51,1.3797120858675163,Yoga,34.86410641711312,2.2776794651100456,5,1,33.18078243528579,371.870551755338
55,Male,88.19808219468314,1.8962606959814596,145,144,59,2.2640382619607324,HIIT,26.979292488449822,3.956572399765654,3,1,24.52805181054111,567.5664802022568
55,Male,81.10936169258412,1.7307227559436562,151,115,61,1.8038774597774179,Yoga,11.851872680261193,2.6621751503806323,4,2,27.077962085230645,556.3512195988412
62,Female,51.02669399323847,1.8654090143559043,186,107,62,0.8116185724820333,Yoga,34.82080329204938,3.7924985925274224,3,1,14.663893209696457,266.0690547552115
25,Male,91.09431953908057,1.5739920736829174,196,146,60,2.9035363510590977,Cardio,20.19735591950476,1.0160469660826685,6,3,36.7693721383545,804.6257804490521
44,Male,61.79110695999037,1.9262788909507766,179,116,68,2.0897769142743456,Strength,17.185063346137063,3.2447164185427004,2,3,16.652814507197185,592.9215501234764
44,Male,94.98031782630326,1.8554423583411594,175,116,84,2.414671064156329,HIIT,23.94697958944714,3.709151959307546,6,1,27.58917313051735,677.2603966887667
51,Female,103.15410295460062,1.9534714044174168,154,153,88,0.698032875020927,Cardio,17.60768979552161,1.4191617009368622,4,3,27.031639702108667,373.7857243726437
38,Male,85.0311716391519,1.5661861895174862,167,125,75,0.6176459486500472,Strength,12.161437678003807,1.2883775551964545,4,2,34.66501425077939,308.48662948715435
47,Female,87.96545654858168,1.7965072501802988,191,112,63,0.5486201259202029,HIIT,10.035708576979419,2.2737178215578666,4,3,27.255503707052785,274.794093816927
50,Male,116.60349917661938,1.7995602925201626,196,116,73,0.9719850694336112,HIIT,21.239583823006555,3.801036718398805,4,1,36.00632355379559,402.9692281583443
45,Male,109.3017152960802,1.6767303702733911,188,137,50,1.536020994296238,HIIT,30.921585555664805,2.6271596805713164,3,2,38.87769569322735,562.674520847433
64,Male,113.9965561166029,1.7292332122846288,184,116,71,2.839565333507057,Strength,24.307879640751914,2.5823693911651966,4,3,38.12278282065536,775.8668971062676
50,Female,106.96364018237105,1.5189907816449266,157,147,72,1.6426491481644407,HIIT,34.98018247358602,1.4233783548979657,4,2,46.3581288123721,500.3968982400496
22,Male,57.6242839292712,1.8729300193135061,141,113,68,1.2256377634313236,HIIT,17.17116614118,1.0023685332796564,3,1,16.427158234425317,283.54087796504757
36,Female,60.42942991791363,1.774661239701587,152,144,67,1.9048381337991582,Cardio,17.011376619001382,3.4304202722363835,4,3,19.18746361172129,542.9525201870031
21,Female,86.86366580882716,1.528870525934587,184,105,61,0.779836445336973,Yoga,13.993736505848606,1.2627236889587148,6,3,37.1617995920405,235.04461889552033
52,Female,67.22487611585987,1.8403779464802428,193,134,77,2.023764727512458,Strength,14.10158970663338,2.901549456205972,6,2,19.84796428331167,530.0332575560218
34,Male,83.36868325288114,1.733391038615594,154,145,77,1.9210798858262583,Yoga,17.129664900251196,3.7438493635455745,5,3,27.746604782683946,619.7488236614556
61,Male,77.60557266728452,1.5172306297125,159,113,82,2.4799825835142744,Cardio,29.82100113183818,1.625955739475293,6,3,33.71240260401037,682.679305506546
45,Male,88.45899669013173,1.9848038634240477,168,146,68,2.9667190290425602,Yoga,32.64391976591119,2.9958185087107325,2,3,22.45467719097227,930.5366533763143
47,Male,102.2813001295076,1.9745560715447201,198,107,77,1.1271836792902763,HIIT,34.37717924269204,1.2360957301225284,2,3,26.233564100795604,403.6245501827898
46,Female,100.08436349694921,1.7564512080735988,181,114,86,1.7741411270094016,HIIT,15.807241352411316,2.811265431512839,2,1,32.44098642540348,473.6138201026328
63,Female,86.4863892739734,1.5468362103529552,168,153,75,2.772163515797509,Strength,32.0324386403523,1.4917951628596082,3,3,36.14590526361773,833.2143777729284
23,Female,107.56753931719408,1.8773106107992958,142,126,84,2.4629747110571034,Strength,18.206377231933427,3.207860681545534,6,2,30.521717213537706,580.83189745774
52,Male,80.16034640766233,1.7459655500528646,158,112,83,1.718515757752019,Strength,12.82101361292211,1.9036938843817246,2,1,26.295912422334972,399.2949636252606
58,Female,112.77000028880857,1.65122373914469,142,148,84,2.8634291240369447,Cardio,31.75062313800414,2.3901730264139385,5,2,41.36011466631558,810.6628930145665
54,Male,54.989618903861476,1.7457090887642783,193,130,89,0.6430917337920234,Strength,25.902640866090465,2.798291626082865,3,2,18.044172235384174,280.3419460618669
41,Female,116.82620210233152,1.7612220727027323,153,152,65,2.82749654928146,Cardio,14.118272402026543,1.5138202319987188,5,2,37.66274927679452,766.887609187585
46,Male,95.82851570019437,1.7813558495111697,179,155,87,0.6262684809570164,HIIT,20.745781437825066,3.224913455852863,6,1,30.199057770406448,250.31039614978437
63,Male,76.60521562560437,1.7206118568276634,198,134,62,1.8682618602867107,Yoga,17.181442371926693,1.9079210219104437,4,1,25.875724390759242,531.1434885492764
48,Female,63.80078886010141,1.8028776515695284,194,159,72,2.7261023700027143,HIIT,28.419864217754924,2.9871155797382603,5,1,19.628790421616905,663.919705698272
52,Female,83.542826061052,1.9593673553031887,143,105,71,1.156802358903257,HIIT,21.3354057656067,1.474849152098121,4,3,21.76092871229986,420.76905124603906
50,Female,63.619082622971064,1.6811340435492956,198,104,65,1.6806212473628963,HIIT,34.73199862765962,3.064352977619051,3,2,22.51037430943283,423.20961269140304
38,Female,61.64321254201995,1.8628582316099744,199,121,77,1.3108221978424166,Strength,11.368624556489879,1.384564218431385,5,1,17.763381924540187,380.66619647036543
49,Male,93.21462301890818,1.9472262784121162,191,157,84,2.8803597926908786,Strength,18.875381653406166,2.276069488809951,5,2,24.583923952131958,879.5227170724222
40,Female,86.61593072072492,1.7279896378799684,150,148,57,2.559113986882727,Strength,22.047504177749435,1.7416182212166305,3,1,29.007847842376652,652.2839732500316
50,Female,96.90672242276591,1.7217279181909522,197,122,71,2.272503778315949,Yoga,22.578338868707995,3.245125748284548,3,1,32.69074829265771,593.9662074649838
20,Female,115.07241141953925,1.8010584926773898,170,124,70,1.9690674665377719,Strength,17.898395559640917,1.7861050135206238,2,1,35.47444249947588,540.4235491438699
35,Male,87.2582149337328,1.795703379711244,182,133,75,2.55147947331037,Cardio,28.2310062274392,3.6451519191861887,6,2,27.060581458566602,699.0515725461646
42,Male,90.66524372839584,1.9032946711631384,171,125,89,1.4806676038088677,HIIT,31.868676837224367,3.6754606342198386,5,3,25.02815120355292,524.8737416101841
